8.00 W,genomic DNA,,KC013061,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
CCO75988.1,557943807,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-13(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-13(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559725,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO75989.1,557943809,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-14(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-14(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559726,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO75990.1,557943811,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-15(MOTU401),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-15(MOTU401).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559727,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO75991.1,557943813,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-16(MOTU866),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-16(MOTU866).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559728,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO75992.1,557943815,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-17(MOTU866),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-17(MOTU866).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559729,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO75993.1,557943817,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-18(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-18(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559730,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO75994.1,557943819,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-19(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-19(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559731,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO75995.1,557943821,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-1(MOTU859),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-1(MOTU859).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..322 HF559732,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO75996.1,557943823,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-20(MOTU866),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-20(MOTU866).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559733,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO75997.1,557943825,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-21(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-21(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559734,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO75998.1,557943827,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-22(MOTU866),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-22(MOTU866).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559735,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO75999.1,557943829,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-23(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-23(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559736,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76000.1,557943831,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-24(MOTU401),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-24(MOTU401).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559737,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76001.1,557943833,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-2(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-2(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559738,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76002.1,557943835,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-3(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-3(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559739,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76003.1,557943837,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-4(MOTU2659),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-4(MOTU2659).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559740,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76004.1,557943839,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-5(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-5(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559741,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76005.1,557943841,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-6(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-6(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559742,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76006.1,557943843,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-7(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-7(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559743,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76007.1,557943845,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-8(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-8(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559744,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76008.1,557943847,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08288-9(MOTU859),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08288-9(MOTU859).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..322 HF559745,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76009.1,557943849,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-10(MOTU185),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-10(MOTU185).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559746,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76010.1,557943851,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-11(MOTU1532),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-11(MOTU1532).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559747,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76011.1,557943853,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-12(MOTU151),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-12(MOTU151).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..316 HF559748,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76012.1,557943855,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-13(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-13(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559749,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76013.1,557943857,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-14(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-14(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559750,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76014.1,557943859,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-15(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-15(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559751,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76015.1,557943861,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-16(MOTU401),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-16(MOTU401).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559752,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76016.1,557943863,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-17(MOTU185),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-17(MOTU185).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559753,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76017.1,557943865,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-18(MOTU151),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-18(MOTU151).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..316 HF559754,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76018.1,557943867,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-19(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-19(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559755,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76019.1,557943869,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-1(MOTU185),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-1(MOTU185).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559756,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76020.1,557943871,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-20(MOTU151),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-20(MOTU151).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..316 HF559757,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76021.1,557943873,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-21(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-21(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559758,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76022.1,557943875,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-22(MOTU1532),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-22(MOTU1532).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559759,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76023.1,557943877,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-23(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-23(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559760,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76024.1,557943879,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-24(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-24(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559761,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76025.1,557943881,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-2(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-2(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559762,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76026.1,557943883,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-3(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-3(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559763,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76027.1,557943885,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-4(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-4(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559764,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76028.1,557943887,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-5(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-5(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559765,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76029.1,557943889,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-6(MOTU185),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-6(MOTU185).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559766,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76030.1,557943891,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-7(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-7(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559767,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76031.1,557943893,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-8(MOTU185),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-8(MOTU185).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559768,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76032.1,557943895,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08289-9(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08289-9(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559769,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76033.1,557943897,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08290-10(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08290-10(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559770,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76034.1,557943899,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08290-11(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08290-11(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559771,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76035.1,557943901,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08290-12(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08290-12(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559772,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76036.1,557943903,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08290-13(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08290-13(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559773,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76037.1,557943905,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08290-14(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08290-14(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559774,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76038.1,557943907,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08290-15(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08290-15(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559775,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
CCO76039.1,557943909,uncultured bacterium,"# Hoppe,B., Kahl,T., Karasch,P., Wubet,T., Bauhus,J., Buscot,F. and # Kruger,D. # Hoppe,B.",08290-16(MOTU5),,,Germany:Baden-Wuerttemberg,04-MAR-2014,"Uncultured bacterium partial nifH gene for dinitrogenase-reductase, clone 08290-16(MOTU5).",uncultured bacterium,nifH,Picea abies,host dead wood log,,genomic DNA,,2..319 HF559776,# Network Analysis Reveals Ecological Links between N-Fixing Bacteria and Wood-Decaying Fungi # Direct Submission,,
